Timestamp,Safety FirstLevel,Check your branchesLevel,Check your classesLevel,Line-by-lineLevel,Check your methodsLevel,Bug FinderLevel,Class Reviewer - BranchesLevel,Class Reviewer - LinesLevel,Class Reviewer - MethodsLevel,Double checkLevel,Shine in new splendourLevel,The Method ExtractorLevel,The Method InlinerLevel,The EponymLevel,Test FixerLevel,Gotta Catch ’Em AllLevel,The DebuggerLevel,Test ExecutorLevel,The TesterLevel,The Tester - AdvancedLevel,Take some breaksLevel,Make Your ChoiceLevel,On the WatchLevel,Break the LineLevel,Break the MethodLevel,Assert and TestedLevel,Safety FirstProgress,Check your branchesProgress,Check your classesProgress,Line-by-lineProgress,Check your methodsProgress,Bug FinderProgress,Class Reviewer - BranchesProgress,Class Reviewer - LinesProgress,Class Reviewer - MethodsProgress,Double checkProgress,Shine in new splendourProgress,The Method ExtractorProgress,The Method InlinerProgress,The EponymProgress,Test FixerProgress,Gotta Catch ’Em AllProgress,The DebuggerProgress,Test ExecutorProgress,The TesterProgress,The Tester - AdvancedProgress,Take some breaksProgress,Make Your ChoiceProgress,On the WatchProgress,Break the LineProgress,Break the MethodProgress,Assert and TestedProgress
2023-06-08 14:25:36.739,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1430,668,0,59,0,0,59,0,2176
2023-06-08 14:26:29.086,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1431,668,0,59,0,0,59,0,2176
2023-06-08 14:26:29.088,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1431,669,0,59,0,0,59,0,2176
2023-06-08 14:26:36.79,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1432,669,0,59,0,0,59,0,2176
2023-06-08 14:26:36.791,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1432,670,0,59,0,0,59,0,2176
2023-06-08 14:29:45.033,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1432,670,0,59,0,0,59,0,2178
2023-06-08 14:29:45.037,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1433,670,0,59,0,0,59,0,2178
2023-06-08 14:29:45.039,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,285,0,0,0,0,0,0,7,1433,671,0,59,0,0,59,0,2178
2023-06-08 14:31:30.519,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,122,0,0,0,0,18,0,0,0,291,0,0,0,0,0,0,7,1433,671,0,59,0,0,59,0,2178
2023-06-08 14:31:30.522,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,123,0,0,0,0,18,0,0,0,291,0,0,0,0,0,0,7,1433,671,0,59,0,0,59,0,2178
2023-06-08 14:33:48.014,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,123,0,0,0,0,18,0,0,0,291,0,0,0,0,0,0,7,1434,671,0,59,0,0,59,0,2178
2023-06-08 14:33:48.015,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,123,0,0,0,0,18,0,0,0,291,0,0,0,0,0,0,7,1434,672,0,59,0,0,59,0,2178
2023-06-08 14:34:22.327,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,123,0,0,0,0,18,0,0,0,291,0,0,0,0,0,0,7,1434,672,0,59,0,0,59,0,2180
2023-06-08 14:34:22.33,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,123,0,0,0,0,18,0,0,0,291,0,0,0,0,0,0,7,1435,672,0,59,0,0,59,0,2180
2023-06-08 14:34:22.332,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,123,0,0,0,0,18,0,0,0,291,0,0,0,0,0,0,7,1435,673,0,59,0,0,59,0,2180
2023-06-08 14:35:23.191,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,123,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1435,673,0,59,0,0,59,0,2180
2023-06-08 14:35:23.195,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1435,673,0,59,0,0,59,0,2180
2023-06-08 14:36:33.891,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1435,673,0,59,0,0,59,0,2180
2023-06-08 14:36:33.895,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,673,0,59,0,0,59,0,2180
2023-06-08 14:36:33.896,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2180
2023-06-08 17:20:49.191,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2181
2023-06-08 17:20:49.199,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2181
2023-06-08 17:20:49.207,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2183
2023-06-08 17:20:49.212,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2185
2023-06-08 17:20:49.217,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2187
2023-06-08 17:20:49.222,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2189
2023-06-08 17:20:49.227,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2191
2023-06-08 17:20:49.26,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2193
2023-06-08 17:20:49.265,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2197
2023-06-08 17:20:49.27,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1436,674,0,59,0,0,59,0,2197
2023-06-08 17:20:49.368,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,674,0,59,0,0,59,0,2197
2023-06-08 17:20:49.37,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2197
2023-06-08 17:25:32.824,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2198
2023-06-08 17:25:32.831,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2198
2023-06-08 17:25:32.836,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2200
2023-06-08 17:25:32.84,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2202
2023-06-08 17:25:32.845,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2204
2023-06-08 17:25:32.852,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2206
2023-06-08 17:25:32.895,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2208
2023-06-08 17:25:32.9,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2212
2023-06-08 17:25:32.905,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1447,675,0,59,0,0,59,0,2212
2023-06-08 17:25:33.07,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1458,675,0,59,0,0,59,0,2212
2023-06-08 17:25:33.072,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1458,676,0,59,0,0,59,0,2212
2023-06-08 17:26:04.102,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,676,0,59,0,0,59,0,2212
2023-06-08 17:26:04.103,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2212
2023-06-08 17:26:35.0,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2213
2023-06-08 17:26:35.005,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2213
2023-06-08 17:26:35.01,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2215
2023-06-08 17:26:35.021,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2217
2023-06-08 17:26:35.026,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2219
2023-06-08 17:26:35.037,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2221
2023-06-08 17:26:35.041,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,18,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2223
2023-06-08 17:26:35.042,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,19,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2223
2023-06-08 17:26:35.053,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,19,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2225
2023-06-08 17:26:35.054,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2225
2023-06-08 17:26:35.061,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2227
2023-06-08 17:26:35.071,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1459,677,0,59,0,0,59,0,2231
2023-06-08 17:26:35.076,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,677,0,59,0,0,59,0,2231
2023-06-08 17:26:35.085,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,677,0,59,0,0,59,0,2231
2023-06-08 17:26:35.087,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,678,0,59,0,0,59,0,2231
2023-06-08 17:30:57.262,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,678,0,59,0,0,59,0,2233
2023-06-08 17:30:57.268,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,678,0,59,0,0,59,0,2235
2023-06-08 17:30:57.273,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,678,0,59,0,0,59,0,2237
2023-06-08 17:30:57.329,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,678,0,59,0,0,59,0,2237
2023-06-08 17:30:57.334,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,678,0,59,0,0,59,0,2239
2023-06-08 17:30:57.339,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,678,0,59,0,0,59,0,2239
2023-06-08 17:30:57.344,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1470,678,0,59,0,0,59,0,2243
2023-06-08 17:30:57.508,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1479,678,0,59,0,0,59,0,2243
2023-06-08 17:30:57.51,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1479,679,0,59,0,0,59,0,2243
2023-06-08 17:31:44.929,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1479,679,0,59,0,0,59,0,2245
2023-06-08 17:31:44.935,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1479,679,0,59,0,0,59,0,2247
2023-06-08 17:31:44.993,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1479,679,0,59,0,0,59,0,2247
2023-06-08 17:31:44.998,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1479,679,0,59,0,0,59,0,2249
2023-06-08 17:31:45.003,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1479,679,0,59,0,0,59,0,2249
2023-06-08 17:31:45.007,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1479,679,0,59,0,0,59,0,2253
2023-06-08 17:31:45.207,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1488,679,0,59,0,0,59,0,2253
2023-06-08 17:31:45.21,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2253
2023-06-08 17:32:17.654,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2255
2023-06-08 17:32:17.66,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2257
2023-06-08 17:32:17.664,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,20,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2259
2023-06-08 17:32:17.664,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,21,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2259
2023-06-08 17:32:17.67,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,21,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2261
2023-06-08 17:32:17.67,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2261
2023-06-08 17:32:17.724,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2261
2023-06-08 17:32:17.728,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2263
2023-06-08 17:32:17.733,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2263
2023-06-08 17:32:17.738,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,297,0,0,0,0,0,0,7,1488,680,0,59,0,0,59,0,2267
2023-06-08 17:32:17.832,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,297,0,0,0,0,0,0,7,1497,680,0,59,0,0,59,0,2267
2023-06-08 17:32:17.835,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,297,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2267
2023-06-08 17:33:04.003,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2267
2023-06-08 17:33:39.773,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2269
2023-06-08 17:33:39.781,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2271
2023-06-08 17:33:39.787,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2273
2023-06-08 17:33:39.791,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2275
2023-06-08 17:33:39.796,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2277
2023-06-08 17:33:39.803,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2277
2023-06-08 17:33:39.808,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2279
2023-06-08 17:33:39.814,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1497,681,0,59,0,0,59,0,2279
2023-06-08 17:33:39.82,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,681,0,59,0,0,59,0,2283
2023-06-08 17:33:39.824,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,681,0,59,0,0,59,0,2283
2023-06-08 17:33:39.828,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2283
2023-06-08 17:33:57.472,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2285
2023-06-08 17:33:57.477,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2287
2023-06-08 17:33:57.482,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2289
2023-06-08 17:33:57.487,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2291
2023-06-08 17:33:57.542,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2294
2023-06-08 17:33:57.548,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2297
2023-06-08 17:33:57.553,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2299
2023-06-08 17:33:57.558,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2299
2023-06-08 17:33:57.562,2,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,1,3,2,0,1,0,0,2,0,3,124,0,0,0,0,22,0,0,0,298,0,0,0,0,0,0,7,1506,682,0,59,0,0,59,0,2303
